seccion_electoral,municipio,municipio_texto,id_encuestador,latitud,longitud,fecha_hora,Modified Date,tiene_gps
1232,2,Chilpancingo,231,17.5521187,-99.5103334,2025-12-05 14:45:00,"Dec 5, 2025 3:06 pm",True
278,1,Acapulco,10118,,,2025-12-05 14:48:00,"Dec 5, 2025 2:56 pm",False
1232,2,Chilpancingo,236,,,2025-12-05 14:50:00,"Dec 5, 2025 2:50 pm",False
1232,2,Chilpancingo,236,,,2025-12-05 14:50:00,"Dec 5, 2025 3:04 pm",False
1265,2,Chilpancingo,244,,,2025-12-05 14:50:00,"Dec 5, 2025 2:57 pm",False
1495,3,Iguala,319,,,2025-12-05 14:51:00,"Dec 5, 2025 3:03 pm",False
1530,3,Iguala,1238,18.3448477,-99.5397344,2025-12-05 14:52:00,"Dec 5, 2025 3:10 pm",True
278,1,Acapulco,10114,,,2025-12-05 14:51:00,"Dec 5, 2025 3:00 pm",False
2803,2,Chilpancingo,216,17.5508259,-99.5014623,2025-12-05 14:51:00,"Dec 5, 2025 3:05 pm",True
1488,3,Iguala,324,18.357458,-99.5361333,2025-12-05 14:52:00,"Dec 5, 2025 2:53 pm",True
307,1,Acapulco,10810,16.8129435,-99.8189945,2025-12-05 14:52:00,"Dec 5, 2025 3:00 pm",True
1265,2,Chilpancingo,245,,,2025-12-05 14:52:00,"Dec 5, 2025 2:58 pm",False
1530,3,Iguala,1234,18.3450812,-99.5569172,2025-12-05 14:52:00,"Dec 5, 2025 3:00 pm",True
1530,3,Iguala,1231,18.3450812,-99.5569172,2025-12-05 14:52:00,"Dec 5, 2025 3:19 pm",True
1530,3,Iguala,12307,18.3450812,-99.5569172,2025-12-05 14:59:00,"Dec 5, 2025 3:01 pm",True
1540,3,Iguala,1232,18.3389262,-99.5445537,2025-12-05 14:52:00,"Dec 5, 2025 2:54 pm",True
1530,3,Iguala,12311,18.3450812,-99.5569172,2025-12-05 14:53:00,"Dec 5, 2025 3:12 pm",True
2845,2,Chilpancingo,247,17.5206875,-99.5011875,2025-12-05 14:54:00,"Dec 5, 2025 3:16 pm",True
1540,3,Iguala,1233,,,2025-12-05 14:56:00,"Dec 5, 2025 2:59 pm",False
2845,2,Chilpancingo,249,28.4091495,-106.911339,2025-12-05 14:57:00,"Dec 5, 2025 2:59 pm",True
1265,2,Chilpancingo,244,,,2025-12-05 14:58:00,"Dec 5, 2025 3:04 pm",False
1257,2,Chilpancingo,234,17.5449647,-99.4835919,2025-12-05 15:03:00,"Dec 5, 2025 3:11 pm",True
1540,3,Iguala,1236,18.3389262,-99.5445537,2025-12-05 14:58:00,"Dec 5, 2025 3:10 pm",True
1232,2,Chilpancingo,235,17.5527453,-99.5131592,2025-12-05 14:59:00,"Dec 5, 2025 3:03 pm",True
1265,2,Chilpancingo,245,,,2025-12-05 14:59:00,"Dec 5, 2025 3:04 pm",False
1223,2,Chilpancingo,221,17.5548628,-99.5104583,2025-12-05 15:00:00,"Dec 5, 2025 3:12 pm",True
1530,3,Iguala,32109,18.3450812,-99.5569172,2025-12-05 15:00:00,"Dec 5, 2025 3:17 pm",True
2845,2,Chilpancingo,249,,,2025-12-05 15:01:00,"Dec 5, 2025 3:06 pm",False
1531,3,Iguala,1233,,,2025-12-05 15:02:00,"Dec 5, 2025 3:05 pm",False
1531,3,Iguala,1232,18.3389001,-99.5436303,2025-12-05 15:02:00,"Dec 5, 2025 3:08 pm",True
1257,2,Chilpancingo,232,17.5449647,-99.4835919,2025-12-05 15:07:00,"Dec 5, 2025 3:36 pm",True
1488,3,Iguala,328,18.3580905,-99.5374654,2025-12-05 15:04:00,"Dec 5, 2025 3:05 pm",True
1265,2,Chilpancingo,245,,,2025-12-05 15:04:00,"Dec 5, 2025 3:11 pm",False
133,1,Acapulco,10407,17.9922883,-102.21367,2025-12-05 15:04:00,"Dec 5, 2025 3:20 pm",True
1531,3,Iguala,12312,18.3387289,-99.5442736,2025-12-05 15:05:00,"Dec 5, 2025 3:09 pm",True
2803,2,Chilpancingo,2112,,,2025-12-05 15:05:00,"Dec 5, 2025 3:28 pm",False
1525,3,Iguala,346,18.3312413,-99.5402309,2025-12-05 15:06:00,"Dec 5, 2025 3:12 pm",True
1496,3,Iguala,3112,,,2025-12-05 15:06:00,"Dec 5, 2025 3:21 pm",False
1531,3,Iguala,1233,18.3663645,-99.5642186,2025-12-05 15:06:00,"Dec 5, 2025 3:09 pm",True
1496,3,Iguala,316,,,2025-12-05 15:06:00,"Dec 5, 2025 3:06 pm",False
2845,2,Chilpancingo,249,,,2025-12-05 15:07:00,"Dec 5, 2025 3:07 pm",False
1531,3,Iguala,1232,18.3389001,-99.5436303,2025-12-05 15:09:00,"Dec 5, 2025 3:11 pm",True
1530,3,Iguala,1238,18.3395187,-99.5433933,2025-12-05 15:11:00,"Dec 5, 2025 3:14 pm",True
1531,3,Iguala,1233,,,2025-12-05 15:10:00,"Dec 5, 2025 3:11 pm",False
1226,2,Chilpancingo,210,17.5590028,-99.5035335,2025-12-05 15:10:00,"Dec 5, 2025 3:22 pm",True
1531,3,Iguala,12312,18.3387289,-99.5442736,2025-12-05 15:10:00,"Dec 5, 2025 3:11 pm",True
1245,2,Chilpancingo,233,,,2025-12-05 15:11:00,"Dec 5, 2025 3:14 pm",False
1223,2,Chilpancingo,221,17.5549006,-99.5103485,2025-12-05 15:11:00,"Dec 5, 2025 3:15 pm",True
1495,3,Iguala,3111,,,2025-12-05 15:18:00,"Dec 5, 2025 3:18 pm",False
1531,3,Iguala,12310,18.3389262,-99.5445537,2025-12-05 15:12:00,"Dec 5, 2025 3:13 pm",True
1530,3,Iguala,12307,18.3395187,-99.5433933,2025-12-05 15:12:00,"Dec 5, 2025 3:21 pm",True
1530,3,Iguala,12311,18.3450812,-99.5569172,2025-12-05 15:13:00,"Dec 5, 2025 3:14 pm",True
1530,3,Iguala,1238,,,2025-12-05 15:15:00,"Dec 5, 2025 3:15 pm",False
1531,3,Iguala,12310,18.3389262,-99.5445537,2025-12-05 15:14:00,"Dec 5, 2025 3:16 pm",True
1531,3,Iguala,1236,18.3389001,-99.5436303,2025-12-05 15:14:00,"Dec 5, 2025 3:20 pm",True
133,1,Acapulco,10408,,,2025-12-05 15:15:00,"Dec 5, 2025 3:21 pm",False
1232,2,Chilpancingo,236,,,2025-12-05 15:15:00,"Dec 5, 2025 3:27 pm",False
1232,2,Chilpancingo,231,17.5521187,-99.5103334,2025-12-05 15:13:00,"Dec 5, 2025 3:26 pm",True
1494,3,Iguala,314,,,2025-12-05 15:15:00,"Dec 5, 2025 3:15 pm",False
2845,2,Chilpancingo,249,28.4081092,-106.9087979,2025-12-05 15:16:00,"Dec 5, 2025 3:30 pm",True
1495,3,Iguala,3111,,,2025-12-05 15:16:00,"Dec 5, 2025 3:18 pm",False
1531,3,Iguala,1235,18.3389262,-99.5445537,2025-12-05 15:17:00,"Dec 5, 2025 3:18 pm",True
1494,3,Iguala,316,,,2025-12-05 15:17:00,"Dec 5, 2025 3:17 pm",False
1530,3,Iguala,32109,18.3450812,-99.5569172,2025-12-05 15:18:00,"Dec 5, 2025 3:27 pm",True
1206,2,Chilpancingo,211,17.5743869,-99.5066158,2025-12-05 15:18:00,"Dec 5, 2025 3:50 pm",True
1495,3,Iguala,3111,,,2025-12-05 15:18:00,"Dec 5, 2025 3:18 pm",False
1496,3,Iguala,316,,,2025-12-05 15:19:00,"Dec 5, 2025 3:19 pm",False
1495,3,Iguala,319,,,2025-12-05 15:19:00,"Dec 5, 2025 3:41 pm",False
1245,2,Chilpancingo,224,17.5476955,-99.4819044,2025-12-05 15:19:00,"Dec 5, 2025 3:51 pm",True
1530,3,Iguala,1231,18.3450812,-99.5569172,2025-12-05 15:19:00,"Dec 5, 2025 3:39 pm",True
1531,3,Iguala,1235,18.3389262,-99.5445537,2025-12-05 15:19:00,"Dec 5, 2025 3:20 pm",True
1488,3,Iguala,324,18.353917,-99.5389014,2025-12-05 15:19:00,"Dec 5, 2025 3:35 pm",True
1488,3,Iguala,327,,,2025-12-05 15:19:00,"Dec 5, 2025 3:19 pm",False
1530,3,Iguala,1234,18.3450812,-99.5569172,2025-12-05 15:19:00,"Dec 5, 2025 3:30 pm",True
1494,3,Iguala,316,18.366948,-99.5247796,2025-12-05 15:20:00,"Dec 5, 2025 3:34 pm",True
1494,3,Iguala,313,18.366948,-99.5247796,2025-12-05 15:20:00,"Dec 5, 2025 3:24 pm",True
1494,3,Iguala,314,16.8823718,-99.863436,2025-12-05 15:20:00,"Dec 5, 2025 3:48 pm",True
1531,3,Iguala,1236,18.3389001,-99.5436303,2025-12-05 15:20:00,"Dec 5, 2025 3:22 pm",True
1488,3,Iguala,328,18.353917,-99.5389014,2025-12-05 15:21:00,"Dec 5, 2025 3:35 pm",True
1495,3,Iguala,3111,,,2025-12-05 15:21:00,"Dec 5, 2025 3:32 pm",False
307,1,Acapulco,10810,,,2025-12-05 15:22:00,"Dec 5, 2025 3:22 pm",False
1206,2,Chilpancingo,215,,,2025-12-05 15:24:00,"Dec 5, 2025 3:41 pm",False
1206,2,Chilpancingo,112,,,2025-12-05 15:24:00,"Dec 5, 2025 3:41 pm",False
1257,2,Chilpancingo,234,17.5449647,-99.4835919,2025-12-05 15:29:00,"Dec 5, 2025 3:36 pm",True
1206,2,Chilpancingo,219,17.5743869,-99.5066158,2025-12-05 15:24:00,"Dec 5, 2025 3:32 pm",True
1531,3,Iguala,1232,18.3416686,-99.5443928,2025-12-05 15:25:00,"Dec 5, 2025 3:37 pm",True
1206,2,Chilpancingo,21,,,2025-12-05 15:25:00,"Dec 5, 2025 3:42 pm",False
1206,2,Chilpancingo,21,,,2025-12-05 15:25:00,"Dec 5, 2025 3:25 pm",False
1531,3,Iguala,1233,18.3424657,-99.5433681,2025-12-05 15:26:00,"Dec 5, 2025 3:34 pm",True
1206,2,Chilpancingo,214,,,2025-12-05 15:26:00,"Dec 5, 2025 3:42 pm",False
1531,3,Iguala,1236,18.3434679,-99.5445837,2025-12-05 15:27:00,"Dec 5, 2025 3:32 pm",True
1494,3,Iguala,313,16.8823718,-99.863436,2025-12-05 15:27:00,"Dec 5, 2025 3:36 pm",True
1531,3,Iguala,12312,,,2025-12-05 15:27:00,"Dec 5, 2025 3:35 pm",False
1531,3,Iguala,12031,,,2025-12-05 15:36:00,"Dec 5, 2025 3:36 pm",False
1502,3,Iguala,325,18.3497599,-99.5343767,2025-12-05 15:29:00,"Dec 5, 2025 3:30 pm",True
1502,3,Iguala,326,,,2025-12-05 15:29:00,"Dec 5, 2025 3:37 pm",False
1502,3,Iguala,321,,,2025-12-05 15:29:00,"Dec 5, 2025 3:39 pm",False
1502,3,Iguala,323,,,2025-12-05 15:30:00,"Dec 5, 2025 3:39 pm",False
1245,2,Chilpancingo,233,,,2025-12-05 15:31:00,"Dec 5, 2025 4:32 pm",False
1486,3,Iguala,329,18.35264,-99.5430736,2025-12-05 15:31:00,"Dec 5, 2025 3:33 pm",True
306,1,Acapulco,10802,16.8329661,-99.7989635,2025-12-05 15:32:00,"Dec 5, 2025 4:03 pm",True
307,1,Acapulco,10810,16.8129435,-99.8189945,2025-12-05 15:32:00,"Dec 5, 2025 3:41 pm",True
1531,3,Iguala,1236,18.3434679,-99.5445837,2025-12-05 15:33:00,"Dec 5, 2025 3:34 pm",True
1542,3,Iguala,342,18.3312636,-99.5383959,2025-12-05 15:33:00,"Dec 5, 2025 3:43 pm",True
1542,3,Iguala,3411,18.3312636,-99.5383959,2025-12-05 15:33:00,"Dec 5, 2025 3:44 pm",True
1226,2,Chilpancingo,210,17.5561344,-99.5024014,2025-12-05 15:33:00,"Dec 5, 2025 3:49 pm",True
1542,3,Iguala,344,18.3292656,-99.5407495,2025-12-05 15:33:00,"Dec 5, 2025 3:51 pm",True
1542,3,Iguala,341,18.3292656,-99.5407495,2025-12-05 15:34:00,"Dec 5, 2025 3:45 pm",True
1257,2,Chilpancingo,234,17.5616282,-99.5076918,2025-12-05 15:39:00,"Dec 5, 2025 3:49 pm",True
1494,3,Iguala,327,18.368152,-99.5203823,2025-12-05 15:35:00,"Dec 5, 2025 3:37 pm",True
1486,3,Iguala,329,18.3525144,-99.5427293,2025-12-05 15:34:00,"Dec 5, 2025 3:46 pm",True
1542,3,Iguala,341,18.3292656,-99.5407495,2025-12-05 15:35:00,"Dec 5, 2025 3:42 pm",True
1494,3,Iguala,316,18.366948,-99.5247796,2025-12-05 15:35:00,"Dec 5, 2025 3:36 pm",True
1494,3,Iguala,315,18.3675176,-99.5193777,2025-12-05 15:35:00,"Dec 5, 2025 3:46 pm",True
1542,3,Iguala,4310,18.3312636,-99.5383959,2025-12-05 15:33:00,"Dec 5, 2025 3:44 pm",True
1531,3,Iguala,1235,18.3424657,-99.5433681,2025-12-05 15:35:00,"Dec 5, 2025 3:37 pm",True
1531,3,Iguala,1233,18.3424657,-99.5433681,2025-12-05 15:36:00,"Dec 5, 2025 3:38 pm",True
1531,3,Iguala,12312,18.3416686,-99.5443928,2025-12-05 15:36:00,"Dec 5, 2025 3:37 pm",True
1531,3,Iguala,1235,18.3424657,-99.5433681,2025-12-05 15:37:00,"Dec 5, 2025 3:38 pm",True
1488,3,Iguala,328,18.353917,-99.5389014,2025-12-05 15:37:00,"Dec 5, 2025 3:41 pm",True
1488,3,Iguala,324,18.353917,-99.5389014,2025-12-05 15:38:00,"Dec 5, 2025 3:42 pm",True
1496,3,Iguala,316,18.361482,-99.5214632,2025-12-05 15:38:00,"Dec 5, 2025 3:41 pm",True
1496,3,Iguala,3112,18.3565423,-99.5186827,2025-12-05 15:38:00,"Dec 5, 2025 3:41 pm",True
1257,2,Chilpancingo,232,17.5449647,-99.4835919,2025-12-05 15:39:00,"Dec 5, 2025 3:49 pm",True
1531,3,Iguala,12310,18.3416686,-99.5443928,2025-12-05 15:39:00,"Dec 5, 2025 3:40 pm",True
2845,2,Chilpancingo,247,17.5301378,-99.5103429,2025-12-05 15:39:00,"Dec 5, 2025 3:52 pm",True
1502,3,Iguala,326,,,2025-12-05 15:40:00,"Dec 5, 2025 3:40 pm",False
1494,3,Iguala,327,18.368152,-99.5203823,2025-12-05 15:40:00,"Dec 5, 2025 3:43 pm",True
1502,3,Iguala,323,,,2025-12-05 15:40:00,"Dec 5, 2025 3:43 pm",False
1494,3,Iguala,313,18.366948,-99.5247796,2025-12-05 15:40:00,"Dec 5, 2025 3:41 pm",True
1531,3,Iguala,12310,18.3416686,-99.5443928,2025-12-05 15:41:00,"Dec 5, 2025 3:42 pm",True
2845,2,Chilpancingo,249,,,2025-12-05 15:41:00,"Dec 5, 2025 4:00 pm",False
1496,3,Iguala,3112,18.361482,-99.5214632,2025-12-05 15:42:00,"Dec 5, 2025 3:51 pm",True
1496,3,Iguala,316,18.361482,-99.5214632,2025-12-05 15:42:00,"Dec 5, 2025 3:52 pm",True
1502,3,Iguala,325,18.3575232,-99.5430117,2025-12-05 15:42:00,"Dec 5, 2025 3:44 pm",True
1531,3,Iguala,1232,18.3416686,-99.5443928,2025-12-05 15:43:00,"Dec 5, 2025 3:44 pm",True
1531,3,Iguala,1232,18.3416686,-99.5443928,2025-12-05 15:44:00,"Dec 5, 2025 3:45 pm",True
1494,3,Iguala,327,18.368152,-99.5203823,2025-12-05 15:45:00,"Dec 5, 2025 4:02 pm",True
1482,3,Iguala,329,,,2025-12-05 15:47:00,"Dec 5, 2025 3:48 pm",False
1257,2,Chilpancingo,234,17.542622,-99.4825371,2025-12-05 15:52:00,"Dec 5, 2025 4:10 pm",True
307,1,Acapulco,10810,16.8129435,-99.8189945,2025-12-05 15:47:00,"Dec 5, 2025 3:56 pm",True
1494,3,Iguala,314,,,2025-12-05 15:49:00,"Dec 5, 2025 3:49 pm",False
1946,3,Iguala,3112,18.361482,-99.5214632,2025-12-05 15:52:00,"Dec 5, 2025 3:54 pm",True
1257,2,Chilpancingo,232,,,2025-12-05 15:53:00,"Dec 5, 2025 3:59 pm",False
1496,3,Iguala,316,18.3565423,-99.5186827,2025-12-05 15:54:00,"Dec 5, 2025 3:55 pm",True
1502,3,Iguala,323,,,2025-12-05 15:54:00,"Dec 5, 2025 4:00 pm",False
1502,3,Iguala,326,,,2025-12-05 15:54:00,"Dec 5, 2025 4:02 pm",False
1502,3,Iguala,325,18.3456493,-99.533185,2025-12-05 15:55:00,"Dec 5, 2025 4:04 pm",True
1494,3,Iguala,315,18.368152,-99.5203823,2025-12-05 15:57:00,"Dec 5, 2025 4:01 pm",True
1486,3,Iguala,329,18.3525144,-99.5427293,2025-12-05 15:57:00,"Dec 5, 2025 4:03 pm",True
307,1,Acapulco,10810,16.8129435,-99.8189945,2025-12-05 15:59:00,"Dec 5, 2025 4:07 pm",True
2819,2,Chilpancingo,213,,,2025-12-05 16:01:00,"Dec 5, 2025 4:16 pm",False
2819,2,Chilpancingo,2110,17.5508259,-99.5014623,2025-12-05 16:01:00,"Dec 5, 2025 4:10 pm",True
1494,3,Iguala,315,18.368152,-99.5203823,2025-12-05 16:02:00,"Dec 5, 2025 4:10 pm",True
1502,3,Iguala,323,,,2025-12-05 16:03:00,"Dec 5, 2025 4:09 pm",False
1502,3,Iguala,326,,,2025-12-05 16:03:00,"Dec 5, 2025 4:03 pm",False
1502,3,Iguala,323,,,2025-12-05 16:03:00,"Dec 5, 2025 4:03 pm",False
1486,3,Iguala,329,18.3524673,-99.5428531,2025-12-05 16:04:00,"Dec 5, 2025 4:05 pm",True
2819,2,Chilpancingo,218,17.5508259,-99.5014623,2025-12-05 16:04:00,"Dec 5, 2025 4:05 pm",True
2819,2,Chilpancingo,216,17.5508259,-99.5014623,2025-12-05 16:04:00,"Dec 5, 2025 4:28 pm",True
1525,3,Iguala,346,18.3312413,-99.5402309,2025-12-05 16:05:00,"Dec 5, 2025 4:19 pm",True
2819,2,Chilpancingo,217,17.5508259,-99.5014623,2025-12-05 16:05:00,"Dec 5, 2025 4:29 pm",True
1525,3,Iguala,345,18.3312413,-99.5402309,2025-12-05 16:05:00,"Dec 5, 2025 4:18 pm",True
1486,3,Iguala,329,18.3523823,-99.5426121,2025-12-05 16:06:00,"Dec 5, 2025 4:06 pm",True
1486,3,Iguala,329,18.3523823,-99.5426121,2025-12-05 16:07:00,"Dec 5, 2025 4:07 pm",True
2845,2,Chilpancingo,249,,,2025-12-05 16:07:00,"Dec 5, 2025 4:07 pm",False
1502,3,Iguala,325,18.3483333,-99.5348976,2025-12-05 16:07:00,"Dec 5, 2025 4:10 pm",True
1486,3,Iguala,329,18.3523823,-99.5426121,2025-12-05 16:08:00,"Dec 5, 2025 4:08 pm",True
2845,2,Chilpancingo,249,17.5206875,-99.5011875,2025-12-05 16:09:00,"Dec 5, 2025 4:21 pm",True
307,1,Acapulco,10810,16.8129435,-99.8189945,2025-12-05 16:09:00,"Dec 5, 2025 4:17 pm",True
2819,2,Chilpancingo,2112,17.5508259,-99.5014623,2025-12-05 16:09:00,"Dec 5, 2025 4:21 pm",True
1212,2,Chilpancingo,211,17.5658362,-99.5138177,2025-12-05 16:11:00,"Dec 5, 2025 4:38 pm",True
1212,2,Chilpancingo,21,,,2025-12-05 16:11:00,"Dec 5, 2025 4:26 pm",False
1257,2,Chilpancingo,232,17.542622,-99.4825371,2025-12-05 16:17:00,"Dec 5, 2025 4:27 pm",True
1212,2,Chilpancingo,215,,,2025-12-05 16:12:00,"Dec 5, 2025 4:26 pm",False
2819,2,Chilpancingo,2110,17.5508259,-99.5014623,2025-12-05 16:12:00,"Dec 5, 2025 4:23 pm",True
1257,2,Chilpancingo,232,,,2025-12-05 16:13:00,"Dec 5, 2025 4:18 pm",False
1212,2,Chilpancingo,219,17.5532151,-99.5064238,2025-12-05 16:14:00,"Dec 5, 2025 4:23 pm",True
1486,3,Iguala,324,18.3551216,-99.5396784,2025-12-05 16:16:00,"Dec 5, 2025 4:24 pm",True
1486,3,Iguala,328,18.3557585,-99.5404593,2025-12-05 16:16:00,"Dec 5, 2025 4:23 pm",True
2819,2,Chilpancingo,213,,,2025-12-05 16:16:00,"Dec 5, 2025 4:33 pm",False
1486,3,Iguala,327,18.3557585,-99.5404593,2025-12-05 16:17:00,"Dec 5, 2025 4:23 pm",True
1212,2,Chilpancingo,214,,,2025-12-05 16:19:00,"Dec 5, 2025 4:35 pm",False
1265,2,Chilpancingo,243,,,2025-12-05 16:20:00,"Dec 5, 2025 4:36 pm",False
1265,2,Chilpancingo,248,,,2025-12-05 16:20:00,"Dec 5, 2025 4:36 pm",False
307,1,Acapulco,10810,16.8129435,-99.8189945,2025-12-05 16:21:00,"Dec 5, 2025 4:32 pm",True
312,1,Acapulco,10811,,,2025-12-05 16:25:00,"Dec 5, 2025 4:43 pm",False
1486,3,Iguala,328,18.3557585,-99.5404593,2025-12-05 16:25:00,"Dec 5, 2025 4:27 pm",True
1486,3,Iguala,327,18.3557585,-99.5404593,2025-12-05 16:26:00,"Dec 5, 2025 4:34 pm",True
1486,3,Iguala,324,18.3551216,-99.5396784,2025-12-05 16:26:00,"Dec 5, 2025 4:35 pm",True
2819,2,Chilpancingo,218,17.5508259,-99.5014623,2025-12-05 16:26:00,"Dec 5, 2025 4:44 pm",True
2019,2,Chilpancingo,216,17.5508259,-99.5014623,2025-12-05 16:29:00,"Dec 5, 2025 5:05 pm",True
2819,2,Chilpancingo,217,17.5456713,-99.501466,2025-12-05 16:30:00,"Dec 5, 2025 4:44 pm",True
1212,2,Chilpancingo,212,-27.1749343,-48.5056671,2025-12-05 16:32:00,"Dec 5, 2025 4:40 pm",True
1212,2,Chilpancingo,21,,,2025-12-05 16:32:00,"Dec 5, 2025 4:32 pm",False
1212,2,Chilpancingo,215,,,2025-12-05 16:32:00,"Dec 5, 2025 4:32 pm",False
105,1,Acapulco,26,,,2025-12-05 16:34:00,"Dec 5, 2025 4:39 pm",False
307,1,Acapulco,10810,16.8129435,-99.8189945,2025-12-05 16:35:00,"Dec 5, 2025 4:44 pm",True
1265,2,Chilpancingo,243,,,2025-12-05 16:38:00,"Dec 5, 2025 4:44 pm",False
1265,2,Chilpancingo,248,,,2025-12-05 16:39:00,"Dec 5, 2025 4:46 pm",False
2819,2,Chilpancingo,218,17.5508259,-99.5014623,2025-12-05 16:45:00,"Dec 5, 2025 4:55 pm",True
2819,2,Chilpancingo,217,17.5508259,-99.5014623,2025-12-05 16:51:00,"Dec 5, 2025 5:03 pm",True
312,1,Acapulco,10811,,,2025-12-05 16:52:00,"Dec 5, 2025 4:52 pm",False
312,1,Acapulco,10811,,,2025-12-05 16:53:00,"Dec 5, 2025 5:01 pm",False
1265,2,Chilpancingo,243,,,2025-12-05 16:54:00,"Dec 5, 2025 4:55 pm",False
1265,2,Chilpancingo,248,,,2025-12-05 16:56:00,"Dec 5, 2025 4:57 pm",False
1265,2,Chilpancingo,243,,,2025-12-05 16:57:00,"Dec 5, 2025 4:57 pm",False
1212,2,Chilpancingo,215,17.5718695,-99.5179053,2025-12-05 16:57:00,"Dec 5, 2025 5:24 pm",True
1265,2,Chilpancingo,248,,,2025-12-05 16:57:00,"Dec 5, 2025 4:59 pm",False
312,1,Acapulco,10811,,,2025-12-05 17:03:00,"Dec 5, 2025 5:11 pm",False
1265,2,Chilpancingo,243,,,2025-12-05 17:05:00,"Dec 5, 2025 5:06 pm",False
1212,2,Chilpancingo,21,17.5713668,-99.5167714,2025-12-05 17:06:00,"Dec 5, 2025 5:14 pm",True
1212,2,Chilpancingo,212,40.4700014,-2.6096244,2025-12-05 17:06:00,"Dec 5, 2025 5:18 pm",True
1212,2,Chilpancingo,21,,,2025-12-05 17:06:00,"Dec 5, 2025 5:06 pm",False
1212,2,Chilpancingo,211,17.5463315,-99.4921172,2025-12-05 17:07:00,"Dec 5, 2025 6:00 pm",True
1212,2,Chilpancingo,1212,17.5713668,-99.5167714,2025-12-05 17:07:00,"Dec 5, 2025 5:16 pm",True
1212,2,Chilpancingo,214,,,2025-12-05 17:07:00,"Dec 5, 2025 5:23 pm",False
1265,2,Chilpancingo,248,,,2025-12-05 17:09:00,"Dec 5, 2025 5:10 pm",False
1525,3,Iguala,346,18.3312413,-99.5402309,2025-12-05 17:10:00,"Dec 5, 2025 5:23 pm",True
1525,3,Iguala,345,18.3312413,-99.5402309,2025-12-05 17:10:00,"Dec 5, 2025 5:24 pm",True
1265,2,Chilpancingo,248,,,2025-12-05 17:11:00,"Dec 5, 2025 5:22 pm",False
312,1,Acapulco,10811,,,2025-12-05 17:12:00,"Dec 5, 2025 5:20 pm",False
3,1,Acapulco,1,37.2555554,-121.8327822,2025-12-05 17:20:00,"Dec 5, 2025 5:22 pm",True
312,1,Acapulco,10811,,,2025-12-05 17:21:00,"Dec 5, 2025 5:28 pm",False
1528,3,Iguala,346,18.3312413,-99.5402309,2025-12-05 17:24:00,"Dec 5, 2025 5:37 pm",True
1212,2,Chilpancingo,215,,,2025-12-05 17:26:00,"Dec 5, 2025 5:26 pm",False
312,1,Acapulco,10811,,,2025-12-05 17:29:00,"Dec 5, 2025 5:35 pm",False
1525,3,Iguala,346,18.3312413,-99.5402309,2025-12-05 17:39:00,"Dec 5, 2025 5:47 pm",True
1525,3,Iguala,345,18.3312413,-99.5402309,2025-12-05 17:44:00,"Dec 5, 2025 5:56 pm",True
312,1,Acapulco,10811,,,2025-12-05 17:53:00,"Dec 5, 2025 6:01 pm",False
312,1,Acapulco,10811,,,2025-12-05 18:02:00,"Dec 5, 2025 6:10 pm",False
312,1,Acapulco,10811,,,2025-12-05 18:11:00,"Dec 5, 2025 6:18 pm",False
312,1,Acapulco,10811,,,2025-12-05 18:19:00,"Dec 5, 2025 6:28 pm",False
1525,3,Iguala,345,18.3312413,-99.5402309,2025-12-05 18:21:00,"Dec 5, 2025 6:28 pm",True
1525,3,Iguala,346,18.3312413,-99.5402309,2025-12-05 18:24:00,"Dec 5, 2025 6:30 pm",True
312,1,Acapulco,10811,,,2025-12-05 18:28:00,"Dec 5, 2025 6:35 pm",False
1525,3,Iguala,346,18.3312413,-99.5402309,2025-12-05 18:30:00,"Dec 5, 2025 6:34 pm",True
2805,1,Acapulco,10170,16.8569634,-99.8041245,2025-12-05 18:51:00,"Dec 5, 2025 6:59 pm",True
279,1,Acapulco,10105,16.8503746,-99.8501638,2025-12-05 19:30:00,"Dec 5, 2025 7:50 pm",True
4842,2,Chilpancingo,55,,,2025-12-05 20:16:00,"Dec 5, 2025 8:39 pm",False
1266,2,Chilpancingo,55,,,2025-12-05 20:54:00,"Dec 5, 2025 9:10 pm",False
279,1,Acapulco,10050,,,2025-12-05 21:23:00,"Dec 5, 2025 9:23 pm",False
52,1,Acapulco,6,,,2025-12-06 09:06:00,"Dec 6, 2025 9:06 am",False
52,1,Acapulco,6,,,2025-12-06 09:06:00,"Dec 6, 2025 10:08 am",False
52,1,Acapulco,6,,,2025-12-06 09:08:00,"Dec 6, 2025 9:08 am",False
97,1,Acapulco,6,,,2025-12-06 09:08:00,"Dec 6, 2025 9:21 am",False
60,1,Acapulco,10507,,,2025-12-06 09:08:00,"Dec 6, 2025 9:21 am",False
52,1,Acapulco,6,,,2025-12-06 09:09:00,"Dec 6, 2025 9:09 am",False
17,1,Acapulco,10501,16.8808875,-99.9460155,2025-12-06 09:11:00,"Dec 6, 2025 9:22 am",True
60,1,Acapulco,10507,,,2025-12-06 09:11:00,"Dec 6, 2025 9:29 am",False
60,1,Acapulco,10414,,,2025-12-06 09:12:00,"Dec 6, 2025 9:22 am",False
60,1,Acapulco,10414,,,2025-12-06 09:13:00,"Dec 6, 2025 9:21 am",False
60,1,Acapulco,10507,16.8625331,-99.8980319,2025-12-06 09:14:00,"Dec 6, 2025 9:29 am",True
60,1,Acapulco,10507,,,2025-12-06 09:14:00,"Dec 6, 2025 9:14 am",False
